"StudentID","Age","Gender","Ethnicity","ParentalEducation","StudyTimeWeekly","Absences","Tutoring","ParentalSupport","Extracurricular","Sports","Music","Volunteering","GPA","GradeClass"
1470,18,"Female","Caucasian","None",13.7828671396068,9,0,"Moderate",1,0,0,0,2.63759422813236,"C"
1471,15,"Male","Other","Bachelor's",10.291422325356,4,0,"High",1,1,0,1,3.05712172821228,"B"
1472,18,"Male","African American","Some College",4.00308422498734,22,0,"Moderate",1,1,0,0,1.36193282721191,"E"
1473,17,"Female","Caucasian","None",6.39178852519997,6,1,"Moderate",1,0,1,0,3.23893171773581,"B"
1474,18,"Male","African American","Some College",11.8361581532665,11,1,"High",1,1,0,0,2.57303438505675,"C"
1475,17,"Female","African American","Some College",1.44458696544956,24,0,"None",0,0,0,0,0,"E"
1476,18,"Female","Asian","Bachelor's",2.94906018532359,2,1,"High",0,1,0,1,3.14390987812102,"B"
1477,15,"Female","Caucasian","High School",1.4649120821478,25,1,"Moderate",1,0,0,0,1.04646340029671,"E"
1478,18,"Male","Caucasian","Bachelor's",16.2463466542824,3,0,"Moderate",0,0,0,1,2.86857422822081,"C"
1479,15,"Female","Asian","Some College",15.0481846642402,9,0,"High",0,0,0,0,2.63944729157462,"C"
1480,18,"Female","Other","None",15.0662586375851,3,0,"Low",0,0,0,0,2.66974993259634,"C"
1481,18,"Male","Asian","Higher",14.3265068695206,14,1,"High",0,1,1,0,2.79488528253423,"C"
1482,16,"Female","Caucasian","Some College",13.3877084733974,28,1,"Very High",0,0,0,1,1.18656972919231,"E"
1483,15,"Female","Asian","High School",9.5398383075635,9,0,"Moderate",0,0,0,0,2.5201752585543,"C"
1484,16,"Female","Caucasian","Some College",12.8455632701423,20,0,"Very High",0,0,1,0,1.60107848806826,"E"
1485,15,"Female","Caucasian","Bachelor's",0.767231095759493,29,0,"None",0,0,0,0,0,"E"
1486,16,"Female","Caucasian","High School",12.4292884531357,21,1,"High",0,0,1,0,1.59505475875544,"E"
1487,17,"Male","African American","High School",15.5575541107375,15,1,"Moderate",1,0,0,0,2.22200285309574,"D"
1488,18,"Female","Caucasian","High School",10.0071672076878,14,0,"Moderate",0,0,0,1,1.61509314848367,"E"
1489,15,"Female","Caucasian","High School",7.15026656854474,18,0,"Low",1,1,0,1,1.67591943071438,"E"
1490,15,"Male","Asian","Some College",5.54853469601958,28,0,"Moderate",1,0,0,0,0.21431950358434,"E"
1491,18,"Male","Caucasian","Some College",12.8560410032416,19,1,"Low",1,0,0,0,1.55676555690832,"E"
1492,15,"Male","Caucasian","High School",13.8560239725982,18,0,"Very High",1,1,0,0,2.15419935338993,"D"
1493,15,"Female","Caucasian","High School",17.4193519972508,17,0,"High",0,1,0,0,2.07066931239794,"D"
1494,16,"Male","Other","High School",6.84668164921981,25,1,"Low",0,1,0,0,0.567237106799995,"E"
1495,15,"Female","African American","Bachelor's",15.3954461477117,11,0,"Low",1,0,0,0,2.16268810792022,"D"
1496,17,"Female","Caucasian","High School",11.2271164837868,24,1,"High",0,0,1,0,1.29123042594309,"E"
1497,17,"Male","Asian","Higher",17.6567298135616,15,0,"Moderate",0,1,1,0,2.3401563891047,"D"
1498,18,"Male","Asian","Some College",10.5562421659124,0,0,"Low",0,0,0,0,2.92396974006305,"C"
1499,15,"Female","Caucasian","High School",10.3525965679593,15,1,"Moderate",1,0,1,0,2.19014660177917,"D"
1500,18,"Male","African American","Bachelor's",11.5575416288182,1,0,"Moderate",0,0,0,0,3.07421419200713,"B"
1501,17,"Female","Asian","Some College",14.9863071028487,23,0,"Low",0,0,0,0,1.00943032184896,"E"
1502,15,"Male","African American","Some College",19.2938095765692,14,0,"High",1,1,0,0,2.1185006019239,"D"
1503,15,"Male","Caucasian","Higher",1.47126708431531,6,0,"High",1,0,0,0,2.61534794763985,"C"
1504,18,"Male","Asian","None",1.06869204782034,27,0,"None",0,1,1,0,0.415930507177843,"E"
1505,17,"Female","African American","None",18.7510067481468,0,1,"Very High",1,0,0,0,3.94709296422018,"A"
1506,15,"Male","Caucasian","Some College",10.5975125103641,4,1,"Moderate",0,1,0,0,3.01735322708325,"B"
1507,18,"Female","Caucasian","High School",12.2980602913387,9,1,"Low",1,0,0,0,2.81378629105496,"C"
1508,17,"Female","Caucasian","High School",9.64847203189458,21,0,"Low",0,0,0,0,0.76963612145607,"E"
1509,18,"Female","Caucasian","None",1.87314905214949,20,1,"Low",0,0,0,0,0.892266135167912,"E"
1510,16,"Female","Asian","None",15.3617875683733,3,1,"Moderate",1,1,0,0,3.66629082652748,"A"
1511,15,"Male","Caucasian","Some College",14.9444929017717,13,0,"Low",0,1,0,0,1.4015482387658,"E"
1512,16,"Female","Caucasian","High School",6.23406642985624,12,0,"Moderate",0,0,0,1,1.42333833617522,"E"
1513,17,"Female","African American","Some College",6.12478490456801,0,0,"Low",1,0,0,1,3.14964474352551,"B"
1514,16,"Male","Caucasian","Some College",16.7568276181104,15,1,"High",0,1,0,1,2.35373115175654,"D"
1515,16,"Female","Other","Some College",1.44714515482653,22,0,"High",1,1,0,0,1.16135435133533,"E"
1516,17,"Male","Caucasian","None",17.6221029671313,8,1,"Moderate",0,0,0,0,2.64719598587369,"C"
1517,18,"Female","Caucasian","Some College",5.13323379791829,21,0,"High",0,1,1,0,1.29899798484883,"E"
1518,16,"Male","Caucasian","None",11.8596949551099,15,1,"Very High",1,0,0,0,2.64419736836015,"C"
1519,18,"Female","Caucasian","Some College",18.7198835800356,18,0,"High",0,0,0,0,1.73798961872145,"E"
1520,16,"Male","Caucasian","Bachelor's",13.5624500307329,14,0,"Moderate",0,0,0,0,2.01877689899652,"D"
1521,18,"Female","Asian","Some College",8.28859624934073,25,0,"Moderate",0,1,0,0,0.717780497596894,"E"
1522,17,"Female","Other","Some College",13.7906841781083,13,0,"High",1,0,0,0,2.26758440088839,"D"
1523,16,"Male","Caucasian","Some College",6.8795927263274,19,1,"Low",0,0,0,0,1.27149462296619,"E"
1524,17,"Male","African American","High School",5.54516832698372,9,1,"Moderate",0,1,0,0,2.62166689339297,"C"
1525,16,"Male","Asian","Bachelor's",19.9336655586936,20,0,"Moderate",0,0,0,0,1.22852850525004,"E"
1526,17,"Male","Asian","Bachelor's",15.0158046235958,11,0,"High",0,1,0,1,2.49531236098415,"D"
1527,17,"Female","Caucasian","High School",12.8943995476364,27,0,"High",0,1,0,0,0.701761807833272,"E"
1528,16,"Female","Caucasian","Some College",7.10579286438638,0,0,"Moderate",1,1,1,0,3.8649768612964,"A"
1529,16,"Male","Caucasian","Bachelor's",0.983216583100963,20,0,"Low",1,0,1,0,0.684651926072042,"E"
1530,16,"Female","Asian","Higher",0.621137520703112,16,1,"Very High",0,0,0,0,1.88585022368373,"E"
1531,15,"Male","Asian","Some College",11.083625108976,8,1,"None",0,1,0,0,2.32783276268069,"D"
1532,18,"Male","Caucasian","Some College",15.240654420781,22,0,"None",1,0,1,0,0.88023281248432,"E"
1533,15,"Female","Caucasian","High School",10.7475838088771,18,0,"Moderate",0,0,1,0,1.41198150690593,"E"
1534,15,"Female","Other","Higher",16.8157014387823,24,0,"High",0,1,1,1,1.6625318303754,"E"
1535,17,"Female","Asian","High School",0.668530661864433,17,0,"High",1,0,0,0,1.341598476825,"E"
1536,16,"Female","Other","Some College",7.3350415285188,27,0,"Very High",1,1,0,0,0.659202916327925,"E"
1537,18,"Female","Asian","High School",4.74140782348356,6,0,"Low",0,0,1,0,2.15337120645785,"D"
1538,17,"Female","Caucasian","High School",8.94545936314244,8,0,"Moderate",0,0,1,0,2.4431029199122,"D"
1539,15,"Female","African American","Some College",1.44752786388245,21,0,"Low",0,0,0,0,0.270088554634174,"E"
1540,16,"Male","African American","Higher",19.0826328314214,25,0,"High",0,0,1,0,1.31672462334418,"E"
1541,17,"Male","Caucasian","None",4.46510802138722,20,0,"Moderate",1,0,0,0,0.817714202385621,"E"
1542,16,"Male","African American","Some College",18.4461555096717,11,0,"None",0,1,0,0,2.05694596974298,"D"
1543,17,"Male","Asian","None",8.51786310073363,6,1,"High",1,0,0,0,3.21933334807461,"B"
1544,16,"Male","Caucasian","High School",19.7104826651044,13,1,"Moderate",0,0,0,0,2.24087006003816,"D"
1545,15,"Female","Asian","Some College",11.0811676692042,14,1,"Moderate",0,1,0,0,1.91379979690134,"E"
1546,18,"Male","African American","Some College",18.6166572835161,14,0,"High",0,0,1,0,2.2403343764633,"D"
1547,15,"Male","Other","High School",0.106979773884457,5,0,"Low",1,0,0,0,2.25454758619172,"D"
1548,18,"Male","Caucasian","High School",14.964776123618,20,0,"Low",1,1,1,0,1.89130042993889,"E"
1549,16,"Male","Caucasian","None",18.0610130620503,13,0,"Low",0,0,1,0,2.20622634147767,"D"
1550,17,"Male","African American","High School",2.79441133957908,1,1,"Moderate",0,1,0,0,3.33509815464201,"B"
1551,15,"Male","Caucasian","Higher",1.92251703464303,7,0,"Low",1,1,0,0,2.41198646147133,"D"
1552,18,"Male","Asian","Bachelor's",8.49145214371911,12,0,"High",0,1,0,0,2.16097851904206,"D"
1553,15,"Female","Asian","High School",18.6735781226587,22,0,"Low",0,1,0,0,1.16539436312127,"E"
1554,18,"Female","Caucasian","Some College",10.8477312038088,5,0,"Very High",0,0,0,0,2.58350063639477,"C"
1555,15,"Male","African American","Bachelor's",10.5491292744346,4,1,"Low",0,1,0,0,3.01706325594623,"B"
1556,18,"Female","African American","None",2.82252236598644,4,0,"Low",1,1,0,1,2.57617469681858,"C"
1557,18,"Female","Caucasian","Bachelor's",0.0157902218643757,24,0,"Low",0,0,0,0,0.233349880471507,"E"
1558,16,"Female","Other","Bachelor's",16.2028018149092,0,0,"High",1,0,0,0,3.6465163889498,"A"
1559,18,"Female","Asian","None",1.75149125972476,8,1,"Moderate",1,1,0,0,2.6054252316173,"C"
1560,16,"Male","African American","High School",12.6769963747065,5,0,"High",1,0,1,0,3.36692951538211,"B"
1561,18,"Female","Asian","Higher",18.2923290903038,19,0,"High",0,1,0,0,1.583780257938,"E"
1562,17,"Female","Caucasian","Some College",4.17303826316862,25,0,"Very High",0,0,1,0,0.776396705948381,"E"
1563,17,"Female","Other","None",13.3054567247382,29,1,"High",0,0,1,0,0.783486640015118,"E"
1564,17,"Male","African American","High School",1.57397153415019,6,0,"None",0,0,1,0,2.32831171126172,"D"
1565,18,"Male","Asian","Some College",12.0751028767523,8,0,"High",1,0,0,0,2.7184654357945,"C"
1566,16,"Male","Asian","Some College",3.27863441906405,4,1,"Very High",1,0,0,0,3.24488220326618,"B"
1567,16,"Male","Caucasian","Some College",14.7190712103036,13,1,"Very High",1,0,0,0,2.8656747490202,"C"
1568,18,"Male","Asian","Higher",6.02462589587816,4,0,"Low",0,0,0,0,2.32632675646665,"D"
1569,17,"Male","Caucasian","High School",9.26782017609293,7,1,"High",0,1,1,0,3.30306667864258,"B"
1570,17,"Male","Caucasian","Some College",11.9886108405524,6,0,"Low",0,0,0,0,2.48921823775653,"D"
1571,16,"Female","Caucasian","Some College",3.42546821332479,12,1,"Low",1,1,1,0,2.60026418690733,"C"
1572,17,"Female","Other","Some College",14.8327563723524,12,0,"High",0,0,0,0,2.11917149203481,"D"
1573,15,"Female","Asian","High School",6.05280681273629,7,0,"Very High",0,0,0,0,2.52269454789148,"C"
1574,16,"Male","Asian","Higher",13.2474371982551,10,1,"Moderate",0,0,0,0,2.47585411020024,"D"
1575,17,"Male","Asian","Bachelor's",3.16566101398747,27,1,"High",1,0,0,0,0.782809234051424,"E"
1576,16,"Male","African American","Some College",13.762353184127,25,0,"None",1,0,0,0,0.766404869492034,"E"
1577,15,"Male","Other","Some College",2.56376145620923,17,1,"None",1,0,0,0,1.28362207754783,"E"
1578,16,"Male","Caucasian","High School",8.50712992539967,24,0,"Moderate",1,0,0,0,0.643145932750361,"E"
1579,16,"Female","Caucasian","Some College",4.94412147477754,18,1,"Moderate",0,0,0,0,1.6692302172984,"E"
1580,16,"Female","Caucasian","Some College",14.9675049885637,5,0,"High",0,0,0,0,3.28207005059375,"B"
1581,16,"Male","Asian","Some College",5.24070009013749,21,0,"Moderate",0,1,0,0,0.743714016964717,"E"
1582,15,"Male","Asian","Higher",17.6343461279079,1,0,"Moderate",0,0,0,1,3.32506684317891,"B"
1583,18,"Male","Caucasian","Some College",17.8364042281323,27,0,"Moderate",1,1,0,1,1.18451976440166,"E"
1584,16,"Male","Caucasian","High School",3.92882630445572,12,0,"Low",0,0,0,0,1.61653609874521,"E"
1585,16,"Female","Asian","Some College",12.2769189001545,22,0,"Very High",0,0,0,0,1.5830839708839,"E"
1586,17,"Male","Caucasian","High School",1.75435283439929,24,0,"Moderate",0,0,0,0,0.184251489090364,"E"
1587,16,"Male","Asian","High School",7.83074199203258,27,1,"Moderate",0,0,0,0,0.472181042209025,"E"
1588,17,"Male","Other","High School",14.2664345900254,25,0,"High",1,1,0,0,1.29935551780873,"E"
1589,18,"Male","Caucasian","Some College",13.1884649369983,10,0,"Moderate",0,0,0,1,2.37962828320693,"D"
1590,15,"Female","Caucasian","Some College",12.4940133881322,0,0,"High",0,0,0,0,3.56628312996711,"A"
1591,15,"Male","Asian","Some College",5.65081727324887,23,0,"Low",0,0,0,0,0.278347570869634,"E"
1592,18,"Male","Asian","Some College",7.56049898868804,1,0,"Low",0,0,0,0,2.42154688277155,"D"
1593,15,"Female","African American","Some College",2.05892289400572,29,0,"Very High",0,1,0,1,0.617680423591372,"E"
1594,18,"Female","Other","High School",14.380456408672,16,0,"High",0,0,0,0,1.80472665783738,"E"
1595,18,"Female","Caucasian","Bachelor's",10.0777759358255,7,0,"Moderate",1,0,0,0,2.63520812963825,"C"
1596,18,"Male","African American","High School",14.1753126469131,1,0,"High",0,0,0,1,3.43602538876957,"B"
1597,15,"Male","Asian","High School",4.97887049593746,5,0,"Very High",0,0,1,1,2.73737792616276,"C"
1598,17,"Female","Asian","Some College",6.48876457270132,21,1,"Low",1,0,0,1,1.14669607979526,"E"
1599,18,"Female","Caucasian","High School",6.68430674520229,4,0,"None",0,0,0,0,2.40526752576415,"D"
1600,16,"Female","Asian","None",0.514848194944324,15,1,"Moderate",0,0,1,0,1.52528204892619,"E"
1601,15,"Female","African American","Some College",6.82095745661247,7,0,"Low",1,1,0,0,2.44615708063582,"D"
1602,18,"Female","Caucasian","Some College",16.0660914703607,18,1,"Low",1,0,1,0,1.95295301225495,"E"
1603,18,"Female","Caucasian","Some College",17.9459699149948,15,0,"High",1,0,0,0,2.29308719138899,"D"
1604,16,"Male","Asian","Higher",10.3643663127185,12,0,"None",0,0,1,0,1.47167202947976,"E"
1605,17,"Male","Caucasian","Some College",9.1100339043844,25,1,"High",0,0,0,1,1.10671349775367,"E"
1606,17,"Male","Caucasian","Bachelor's",0.616492373987405,19,0,"Moderate",0,1,0,1,1.20585697570564,"E"
1607,17,"Female","Caucasian","High School",17.5840867517077,6,0,"Moderate",0,0,0,0,2.55907035501775,"C"
1608,18,"Female","Asian","Some College",0.260204268517454,15,0,"High",1,1,1,0,2.45765102249571,"D"
1609,18,"Female","African American","Bachelor's",18.8950016042042,22,1,"Moderate",0,0,0,0,1.22674128577128,"E"
1610,18,"Female","Asian","Some College",9.78432497376181,15,0,"Low",0,0,0,1,1.59043309835654,"E"
1611,15,"Female","Caucasian","Some College",6.83868987149453,28,0,"Low",1,0,0,0,0.310669532597986,"E"
1612,16,"Female","African American","High School",18.4843686968532,11,1,"High",1,0,0,0,2.77181065887049,"C"
1613,18,"Male","African American","None",0.487819862201935,13,0,"Low",1,0,0,0,1.5826829916644,"E"
1614,16,"Male","Asian","Some College",11.6284978973817,23,1,"None",1,0,0,1,1.10558709814311,"E"
1615,16,"Female","Other","High School",10.9786504899868,17,0,"Very High",0,0,0,0,2.30029613516737,"D"
1616,17,"Male","Caucasian","Bachelor's",4.38640802422764,26,1,"Very High",1,1,0,0,0.991883698047661,"E"
1617,15,"Female","African American","High School",8.57774862700421,27,0,"Moderate",0,1,1,1,0.165110621551877,"E"
1618,18,"Male","Caucasian","Higher",13.0452801188754,17,0,"None",0,0,0,0,0.989329920598756,"E"
1619,17,"Female","African American","Higher",14.5426239376386,15,0,"High",1,0,1,0,2.23025352133378,"D"
1620,17,"Female","Caucasian","High School",0.0143371741315956,19,0,"High",1,0,0,0,1.38352807789466,"E"
1621,18,"Male","Caucasian","High School",18.7370686018203,15,0,"Low",1,1,0,0,2.13140526298108,"D"
1622,16,"Male","Caucasian","Bachelor's",3.29050744785625,12,0,"Low",1,0,1,0,1.86827692299816,"E"
1623,17,"Female","African American","Higher",4.67160868444718,25,0,"High",1,0,1,0,1.24748194363828,"E"
1624,16,"Female","Caucasian","Some College",5.26946891387697,28,0,"Very High",0,0,0,0,0.299907547598506,"E"
1625,15,"Male","Asian","High School",0.756402731040706,8,0,"High",1,0,0,1,2.70519569479455,"C"
1626,16,"Male","Caucasian","Some College",2.4610424718065,25,0,"Low",1,1,1,0,0.897938092080014,"E"
1627,15,"Female","Caucasian","Some College",19.7269984588832,27,0,"Moderate",1,1,0,0,1.39173179136259,"E"
1628,16,"Male","Asian","High School",6.30433474754572,8,0,"High",0,0,0,0,2.15054616599322,"D"
1629,17,"Female","Caucasian","Some College",2.30602180678099,12,0,"Low",0,0,0,0,1.44874124152656,"E"
1630,17,"Female","Caucasian","None",2.13982522349247,28,0,"Low",1,0,1,0,0,"E"
1631,15,"Female","African American","None",14.3891993533994,3,1,"Low",0,0,0,0,3.09171502835648,"B"
1632,18,"Female","Caucasian","High School",17.0913732806528,8,0,"Moderate",0,0,0,0,2.57692769545217,"C"
1633,15,"Male","Caucasian","High School",5.1390459901694,14,0,"Moderate",0,0,0,0,1.95587252656284,"E"
1634,15,"Male","Caucasian","High School",0.418190246704699,13,0,"High",0,1,0,0,1.87870834432266,"E"
1635,16,"Male","Other","Some College",4.46180036890712,18,1,"High",1,1,0,0,1.63040013160605,"E"
1636,16,"Male","African American","High School",1.13031381593515,11,0,"Very High",0,0,1,0,2.37274811036067,"D"
1637,15,"Male","African American","High School",2.06789873260083,20,1,"High",1,0,0,0,1.27937061147685,"E"
1638,17,"Male","African American","High School",8.63016239695285,25,0,"Low",0,0,0,1,0.155004788411154,"E"
1639,16,"Male","Caucasian","Higher",4.59836741723265,24,1,"Moderate",0,1,1,1,1.27834703366972,"E"
1640,18,"Female","Caucasian","Some College",10.3189175705085,5,0,"Moderate",0,1,0,0,2.6559935659148,"C"
1641,16,"Male","Asian","Some College",5.06987506514381,2,0,"None",1,0,1,0,2.68231605262702,"C"
1642,16,"Male","Caucasian","Some College",18.810746022059,25,0,"Very High",0,1,0,0,1.64481993948329,"E"
1643,18,"Female","Caucasian","Higher",18.1188793585253,24,1,"None",1,1,0,0,1.39627843837789,"E"
1644,15,"Male","Caucasian","High School",11.3361221002093,21,1,"Moderate",1,0,0,0,1.60948679879393,"E"
1645,18,"Male","Caucasian","Some College",7.08847983974772,19,0,"Moderate",1,0,1,0,1.1873675246492,"E"
1646,15,"Female","Other","Some College",7.62293764069471,15,0,"Moderate",1,0,1,0,2.01979702271327,"D"
1647,15,"Male","Caucasian","Some College",8.23704566288994,29,0,"High",0,0,0,1,0.241625628220884,"E"
1648,15,"Male","African American","None",14.5515864426989,19,0,"Moderate",0,0,0,0,1.24772519420529,"E"
1649,18,"Male","Caucasian","Some College",9.03277991037676,23,0,"Low",0,0,1,0,0.852682363402751,"E"
1650,15,"Female","Other","None",17.1345989301179,22,0,"Low",0,0,0,0,0.965700988949166,"E"
1651,17,"Male","Caucasian","Some College",18.8818957186073,16,1,"Very High",1,1,0,0,2.42380075163983,"D"
1652,18,"Male","Caucasian","Some College",6.71892306757868,15,0,"Low",1,0,0,0,1.74196816728944,"E"
1653,17,"Female","Asian","High School",11.2138896275136,5,0,"Low",0,0,1,0,2.8459257757426,"C"
1654,15,"Male","Asian","Bachelor's",1.90113073665129,7,0,"Moderate",0,0,0,0,2.03956439804496,"D"
1655,16,"Female","Caucasian","None",4.00938095532718,18,1,"Low",1,0,0,0,1.54206373964044,"E"
1656,15,"Female","Caucasian","Bachelor's",8.2693153342032,29,1,"Moderate",0,0,1,0,0.730779602362944,"E"
1657,17,"Male","Caucasian","Some College",4.12405431803558,24,0,"High",1,0,0,0,0.49998777839316,"E"
1658,17,"Female","Caucasian","High School",17.5312098157743,25,1,"High",0,0,0,0,1.12288938107544,"E"
1659,18,"Female","Caucasian","High School",3.16572512118196,1,1,"High",0,1,0,0,2.95949272810391,"C"
1660,16,"Male","Caucasian","Higher",9.11321643106184,13,0,"Low",1,1,1,0,2.30020523957597,"D"
1661,18,"Female","Caucasian","None",12.1139848091975,21,0,"Moderate",0,1,0,0,1.35272076359225,"E"
1662,17,"Female","Caucasian","High School",13.8372781632169,11,1,"None",1,0,0,0,2.13406203808262,"D"
1663,15,"Male","African American","High School",7.66138739453013,16,0,"None",1,0,0,1,1.29979432033699,"E"
1664,16,"Male","Other","Some College",17.3819813744946,27,0,"Moderate",1,0,0,0,0.747833944123774,"E"
1665,15,"Male","African American","Some College",11.3663830215585,26,0,"Low",1,1,1,0,0.532923203778997,"E"
1666,15,"Female","Caucasian","High School",8.79015560895104,14,0,"High",0,0,0,0,2.07376979031716,"D"
1667,16,"Male","Caucasian","High School",1.34481268104073,17,1,"High",1,1,0,0,1.99137936399014,"E"
1668,18,"Female","Other","High School",9.2937893689033,15,0,"High",1,0,0,1,1.8999595995373,"E"
1669,15,"Female","Caucasian","High School",16.4147168163146,12,0,"High",1,1,0,0,2.61488394182918,"C"
1670,17,"Female","Caucasian","Some College",12.2908203644263,20,1,"None",1,1,1,0,1.81027074428876,"E"
1671,15,"Female","African American","Some College",16.6432490745824,16,0,"Moderate",1,0,0,0,1.58193148063545,"E"
1672,16,"Female","African American","High School",9.88023341198611,7,0,"Low",0,1,0,0,2.27133280330209,"D"
1673,16,"Female","African American","High School",2.36923410188964,0,1,"Moderate",1,0,0,0,3.36367049109561,"B"
1674,16,"Female","Caucasian","High School",0.272796916717621,28,0,"Low",1,1,0,0,0.481298480465251,"E"
1675,18,"Male","Caucasian","Higher",6.06439093437182,24,0,"None",1,1,0,0,0.199927379451219,"E"
1676,15,"Male","Other","Higher",13.9598094299559,25,0,"Moderate",0,1,1,1,1.26800875072247,"E"
1677,18,"Female","Caucasian","Bachelor's",15.8051980788339,26,0,"High",1,0,0,0,0.882552454000117,"E"
1678,18,"Female","African American","High School",5.91505669240659,2,1,"High",0,0,0,0,3.12013663938495,"B"
1679,16,"Male","Asian","None",9.91307841766494,15,0,"Moderate",0,1,0,1,1.80415469177622,"E"
1680,16,"Female","African American","High School",8.42237808868163,27,0,"Moderate",1,1,1,0,0.681703643505879,"E"
1681,18,"Male","Caucasian","High School",8.21045568702856,1,0,"Moderate",1,0,0,1,2.89826181716279,"C"
1682,15,"Male","Caucasian","Some College",4.62697426400301,14,0,"High",0,0,0,1,1.73031800279137,"E"
1683,17,"Male","African American","Some College",2.72742210058917,0,1,"None",1,0,1,0,3.56079167212821,"A"
1684,18,"Female","Asian","Bachelor's",3.93377116462426,8,1,"High",0,1,0,0,2.52877457440683,"C"
1685,15,"Female","Other","Bachelor's",1.10664774326692,15,1,"Moderate",0,1,0,0,1.59238785820331,"E"
1686,16,"Male","Caucasian","High School",3.96261483647154,3,0,"Low",0,0,1,1,2.37413097201501,"D"
1687,16,"Male","Caucasian","Some College",0.184017952507589,11,1,"None",1,0,0,0,1.81040948004114,"E"
1688,15,"Male","Other","High School",12.5451680127196,0,0,"Low",0,0,0,0,2.82982643130157,"C"
1689,17,"Male","Asian","None",6.32750814775366,0,1,"Moderate",0,0,0,1,3.04760208881881,"B"
1690,16,"Male","Asian","Some College",19.4628942285382,6,1,"High",1,1,0,0,3.6259217303468,"A"
1691,16,"Female","Caucasian","None",3.87434101552596,17,0,"Moderate",0,0,0,1,0.927321545323887,"E"
1692,16,"Male","African American","Some College",6.91657140619188,22,0,"Moderate",1,0,0,0,1.33195894876427,"E"
1693,15,"Female","Asian","High School",7.15682317283066,27,0,"Very High",1,1,0,1,0.779551721518613,"E"
1694,18,"Male","African American","Some College",0.169029921249211,22,0,"Low",1,0,0,0,0.881358446631214,"E"
1695,16,"Female","Caucasian","Some College",16.7841590607892,14,1,"Low",0,0,0,0,2.39812108593769,"D"
1696,18,"Female","Caucasian","High School",0.639889202886494,25,0,"Moderate",0,1,0,0,0.758814268784536,"E"
1697,17,"Female","African American","Bachelor's",18.8035966945848,29,0,"High",1,0,0,0,1.02886559596338,"E"
1698,16,"Female","Caucasian","High School",17.8414870218724,24,0,"High",0,1,0,0,1.44447669518376,"E"
1699,16,"Female","Caucasian","Some College",10.7104383217193,12,1,"Moderate",0,0,0,0,2.21406745916134,"D"
1700,17,"Female","Other","Some College",10.8719114982258,15,0,"Very High",0,1,1,0,2.51191808753226,"C"
1701,16,"Male","Caucasian","Some College",13.0755584591231,6,0,"High",0,0,0,0,2.69014980301045,"C"
1702,18,"Female","Asian","Higher",7.74100023869774,15,0,"None",1,0,0,0,1.60527438617543,"E"
1703,15,"Male","Caucasian","High School",12.9444456679571,12,0,"High",1,0,1,1,2.70988948741811,"C"
1704,18,"Female","African American","Some College",0.895367773769737,13,0,"None",0,1,0,0,1.52856350134188,"E"
1705,15,"Female","Other","Some College",1.08095254699453,16,1,"High",0,1,0,0,1.77856920228702,"E"
1706,15,"Male","Caucasian","Bachelor's",9.14460839239089,11,0,"Low",1,0,0,0,2.12196405886357,"D"
1707,18,"Female","Caucasian","High School",10.9924460221207,28,0,"High",0,0,0,0,0.405904831428425,"E"
1708,18,"Male","Caucasian","Some College",17.7563528067164,23,0,"Moderate",1,0,0,0,1.12392632774121,"E"
1709,18,"Male","Caucasian","Some College",2.09321267815793,23,0,"High",0,0,0,0,0.870330411031819,"E"
1710,18,"Male","Asian","High School",16.4529585438778,19,0,"Moderate",1,1,0,0,1.82282920806858,"E"
1711,17,"Male","Other","Some College",4.20094674584139,12,0,"High",1,0,0,0,2.23118293194625,"D"
1712,16,"Female","Caucasian","High School",7.88167297020064,23,0,"Low",0,1,1,0,0.966967717491144,"E"
1713,15,"Female","Caucasian","Some College",6.33204869654826,19,0,"Very High",0,1,0,0,1.69185894616234,"E"
1714,18,"Male","Caucasian","Bachelor's",8.00310545730798,14,0,"High",0,0,0,0,2.06975820586126,"D"
1715,18,"Female","Asian","Some College",3.00990996145171,23,1,"Low",1,1,0,0,1.05787612679207,"E"
1716,18,"Female","Caucasian","Some College",10.0714014880711,20,0,"Very High",0,0,0,0,1.3214272070131,"E"
1717,17,"Male","African American","Some College",16.0328517966273,3,1,"Moderate",1,0,0,1,3.5169407207159,"A"
1718,18,"Female","African American","None",8.83068020757794,21,1,"High",0,1,0,1,1.04915700247521,"E"
1719,18,"Male","African American","High School",9.81227151796398,1,0,"High",1,0,0,0,3.4861413290978,"B"
1720,18,"Male","Caucasian","Some College",16.9753517056263,27,1,"None",1,0,0,1,0.586837405483887,"E"
1721,16,"Female","Asian","High School",14.1211622927606,17,0,"Very High",0,1,0,0,2.35881589745505,"D"
1722,17,"Female","Caucasian","High School",9.8090881703957,1,0,"Moderate",0,0,0,0,3.15222228569956,"B"
1723,18,"Female","Caucasian","Some College",5.15391296378359,24,0,"Low",0,0,0,0,0.587835083343753,"E"
1724,15,"Male","Asian","High School",17.6985349368993,14,0,"High",1,1,0,1,2.66889332908893,"C"
1725,15,"Male","Asian","High School",11.5404080338112,29,0,"High",0,0,0,0,0.304372034253284,"E"
1726,15,"Female","Caucasian","Some College",4.42295220221387,25,0,"None",0,1,0,0,0.280670307881415,"E"
1727,17,"Female","Caucasian","High School",5.38239505276021,18,0,"Low",1,0,0,0,0.87309119735635,"E"
1728,17,"Female","Caucasian","Bachelor's",16.0626617787249,14,0,"High",0,0,0,0,2.33078348294513,"D"
